smiles,node_id,num_expansions,rollout_num,score,Q_value,num_reactions,reaction_1_id,building_block_1_1_id,building_block_1_1_smiles,building_block_1_2_id,building_block_1_2_smiles,building_block_1_3_id,building_block_1_3_smiles
COc1ccc(NS(=O)(=O)c2ccc(O)c(C(=O)NC(C)c3ccc(S(=O)(=O)Nc4nnn(C)n4)cc3)c2)cc1,85589,1,286,-150.63621520996094,-150.63621520996094,1,22,24530020,CC(N)c1ccc(S(=O)(=O)Nc2nnn(C)n2)cc1,1373,COc1ccc(NS(=O)(=O)c2ccc(O)c(C(=O)O)c2)cc1,,
COc1ccc(-c2cc(-c3nnc(COC(=O)C(NC(=O)OCC4c5ccccc5-c5ccccc54)C(C)(C)O)o3)c3ccccc3n2)cc1OC,85971,1,425,-150.62449645996094,-150.62449645996094,1,1458,7175849,CC(C)(O)C(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,6807,COc1ccc(-c2cc(-c3nnc(CCl)o3)c3ccccc3n2)cc1OC,,
Cc1c([N+](=O)[O-])cc(C(=O)NCCN(CCc2ccccc2)C(=O)c2cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],85489,1,246,-150.62135314941406,-150.62135314941406,1,275592,17655876,CC(C)(C)OC(=O)NCCNCCc1ccccc1,2797,Cc1c([N+](=O)[O-])cc(C(=O)O)cc1[N+](=O)[O-],2797.0,Cc1c([N+](=O)[O-])cc(C(=O)O)cc1[N+](=O)[O-]
NN(C(=O)CC(NS(=O)(=O)c1cc(Cl)cc(Cl)c1)c1ccccc1[N+](=O)[O-])C(=O)c1cc([N+](=O)[O-])ccc1O,85127,1,116,-150.61807250976562,-150.61807250976562,1,240690,3696265,NNC(=O)c1cc([N+](=O)[O-])ccc1O,30845,O=C(O)CC(NS(=O)(=O)c1cc(Cl)cc(Cl)c1)c1ccccc1[N+](=O)[O-],,
CC(NC(=O)c1cc(O)ccc1NC(=O)OCc1ccccc1)C(CCc1ccccc1)NC(=O)c1cc(OCc2ccccc2)ccc1[N+](=O)[O-],85665,1,315,-150.54551696777344,-150.54551696777344,1,275592,26054608,CC(NC(=O)OC(C)(C)C)C(N)CCc1ccccc1,8342789,O=C(O)c1cc(OCc2ccccc2)ccc1[N+](=O)[O-],2806145.0,O=C(Nc1ccc(O)cc1C(=O)O)OCc1ccccc1
COC(=O)C(Cc1ccc(N=[N+]=[N-])cc1F)NC(=O)CCc1cn(-c2ccccc2)nc1-c1ccc(-c2ccccc2)cc1,85654,1,311,-150.5253143310547,-150.5253143310547,1,22,26710910,COC(=O)C(N)Cc1ccc(N=[N+]=[N-])cc1F,2031519,O=C(O)CCc1cn(-c2ccccc2)nc1-c1ccc(-c2ccccc2)cc1,,
[N-]=[N+]=NCc1cc(N=[N+]=[N-])cc(C(=O)N2CC(n3ncc([N+](=O)[O-])n3)C2)c1,86172,1,495,-150.5251922607422,-150.5251922607422,1,22,27219415,O=[N+]([O-])c1cnn(C2CNC2)n1,11297023,[N-]=[N+]=NCc1cc(N=[N+]=[N-])cc(C(=O)O)c1,,
CC(Cn1cc(CNC(=O)c2cn(CCO)nn2)nn1)NC(=O)c1[nH]nc([N+](=O)[O-])c1Cl,85213,1,145,-150.51144409179688,-150.51144409179688,1,275592,26376744,CC(Cn1cc(CN)nn1)NC(=O)OC(C)(C)C,2016117,O=C(O)c1cn(CCO)nn1,2991363.0,O=C(O)c1[nH]nc([N+](=O)[O-])c1Cl
O=C(NCc1nc(C2CCN(C(F)(F)S(=O)(=O)Oc3cc(=O)n4cccc(OCc5ccccc5)c4n3)CC2)n[nH]1)OCc1ccccc1,86142,1,485,-150.4511260986328,-150.4511260986328,1,27,24190606,O=C(NCc1nc(C2CCNCC2)n[nH]1)OCc1ccccc1,33956890,O=c1cc(OS(=O)(=O)C(F)(F)F)nc2c(OCc3ccccc3)cccn12,,
CC(NC(=O)c1ccc(NC(=O)CCN2C(=O)CCC2=O)cc1)C(NC(=O)c1ccc(NC(=O)CCN2C(=O)CCC2=O)cc1)c1ccccc1,86132,1,481,-150.4296417236328,-150.4296417236328,1,275592,11482720,CC(N)C(NC(=O)OC(C)(C)C)c1ccccc1,3550613,O=C(CCN1C(=O)CCC1=O)Nc1ccc(C(=O)O)cc1,3550613.0,O=C(CCN1C(=O)CCC1=O)Nc1ccc(C(=O)O)cc1
O=C(Nc1ccc(F)cc1)c1nccnc1C(=O)NC1CN(C(=O)c2nccnc2C(=O)Nc2ccc(F)cc2)CCC1c1ccc(F)cc1,85744,1,343,-150.38417053222656,-150.38417053222656,1,275592,22131941,CC(C)(C)OC(=O)NC1CNCCC1c1ccc(F)cc1,685434,O=C(O)c1nccnc1C(=O)Nc1ccc(F)cc1,685434.0,O=C(O)c1nccnc1C(=O)Nc1ccc(F)cc1
COc1cc2c(cc1NS(=O)(=O)c1cccc(C(=O)NNC(=O)c3cc(S(=O)(=O)NCc4ccccc4)ccc3O)c1)oc1ccccc12,84892,0,30,-150.38284301757812,0.0,1,240690,4167,NNC(=O)c1cc(S(=O)(=O)NCc2ccccc2)ccc1O,8417,COc1cc2c(cc1NS(=O)(=O)c1cccc(C(=O)O)c1)oc1ccccc12,,
[N-]=[N+]=Nc1cncc(C(=O)N(C(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)c2ccc(N)cc2)c1,84918,1,40,-150.3810272216797,-150.3810272216797,1,22,27064942,Nc1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,11295877,[N-]=[N+]=Nc1cncc(C(=O)O)c1,,
COc1ccc(-c2cc(-c3nnc(COC(=O)C=Cc4ccc(S(=O)(=O)NCc5ccc(S(N)(=O)=O)cc5)cc4)o3)c3ccccc3n2)cc1OC,85118,1,112,-150.35997009277344,-150.35997009277344,1,1458,24734583,NS(=O)(=O)c1ccc(CNS(=O)(=O)c2ccc(C=CC(=O)O)cc2)cc1,6807,COc1ccc(-c2cc(-c3nnc(CCl)o3)c3ccccc3n2)cc1OC,,
CCn1cnc2c1c(=O)n(CC(=O)N(N)C(=O)C(Cc1c[nH]c3ccccc13)NC(=O)c1ccc3ccccc3c1)c(=O)n2Cc1ccccc1,85166,1,128,-150.34056091308594,-150.34056091308594,1,22,11610,CCn1cnc2c1c(=O)n(CC(=O)NN)c(=O)n2Cc1ccccc1,2035753,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccc2ccccc2c1,,
O=C(NCc1ccncc1OC1CCN(C(=O)c2nnc(O)c(Br)c2O)C1)c1ccc([N+](=O)[O-])[nH]1,85446,1,231,-150.31358337402344,-150.31358337402344,1,275592,24369278,CC(C)(C)OC(=O)N1CCC(Oc2cnccc2CN)C1,267767,O=C(O)c1ccc([N+](=O)[O-])[nH]1,26604942.0,O=C(O)c1nnc(O)c(Br)c1O
Cn1cc([N+](=O)[O-])c(OCC(=O)N2CCn3c(CNC(=O)c4ccn(-c5ccc([N+](=O)[O-])cc5F)n4)nnc3C2)n1,85613,1,295,-150.3089141845703,-150.3089141845703,1,275592,5217776,CC(C)(C)OC(=O)N1CCn2c(CN)nnc2C1,3898277,O=C(O)c1ccn(-c2ccc([N+](=O)[O-])cc2F)n1,18486662.0,Cn1cc([N+](=O)[O-])c(OCC(=O)O)n1
Cn1nc([N+](=O)[O-])c(N(Cc2nc(C3CCNCC3)n[nH]2)C(=O)OCc2ccccc2)c1[N+](=O)[O-],85000,1,70,-150.28482055664062,-150.28482055664062,1,27,24190606,O=C(NCc1nc(C2CCNCC2)n[nH]1)OCc1ccccc1,26387706,Cn1nc([N+](=O)[O-])c(Cl)c1[N+](=O)[O-],,
O=C(NCc1nc(-c2nn[nH]n2)cs1)c1cccc(S(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)c1,84963,1,55,-150.2833251953125,-150.2833251953125,1,22,24786903,NCc1nc(-c2nn[nH]n2)cs1,4233,O=C(O)c1cccc(S(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)c1,,
Cn1cc([N+](=O)[O-])c(OCC(=O)NCc2nnc3n2CCN(C(=O)c2ccn(-c4ccc([N+](=O)[O-])cc4F)n2)C3)n1,85614,0,295,-150.2754669189453,0.0,1,275592,5217776,CC(C)(C)OC(=O)N1CCn2c(CN)nnc2C1,18486662,Cn1cc([N+](=O)[O-])c(OCC(=O)O)n1,3898277.0,O=C(O)c1ccn(-c2ccc([N+](=O)[O-])cc2F)n1
COc1ccc(CCN(c2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)C(C(=O)Nc2nc(-c3cccc([N+](=O)[O-])c3)cs2)c2ccccc2)cc1OC,84914,1,39,-150.2608184814453,-150.2608184814453,1,2230,6024,COc1ccc(CCNc2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)cc1OC,6998,O=C(Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1)C(Cl)c1ccccc1,,
CC(Cn1cc(CNC(=O)c2[nH]nc([N+](=O)[O-])c2Cl)nn1)NC(=O)c1cn(CCO)nn1,85214,0,145,-150.2563018798828,0.0,1,275592,26376744,CC(Cn1cc(CN)nn1)NC(=O)OC(C)(C)C,2991363,O=C(O)c1[nH]nc([N+](=O)[O-])c1Cl,2016117.0,O=C(O)c1cn(CCO)nn1
COc1cc2c(cc1NS(=O)(=O)c1cccc(C(=O)N(Cc3ccccc3)S(=O)(=O)c3ccc(O)c(C(=O)NN)c3)c1)oc1ccccc12,84893,0,30,-150.2062530517578,0.0,1,240690,4167,NNC(=O)c1cc(S(=O)(=O)NCc2ccccc2)ccc1O,8417,COc1cc2c(cc1NS(=O)(=O)c1cccc(C(=O)O)c1)oc1ccccc12,,
COCCn1cnc2c1c(=O)n(CC(=O)N(N)C(=O)C(Cc1c[nH]c3ccccc13)NS(=O)(=O)c1ccc(Cl)cc1)c(=O)n2Cc1ccccc1,85846,1,379,-150.18922424316406,-150.18922424316406,1,22,11781,COCCn1cnc2c1c(=O)n(CC(=O)NN)c(=O)n2Cc1ccccc1,2049360,O=C(O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(Cl)cc1,,
O=C(NC(Cc1ccc(O)cc1)C(=O)NNC(=O)c1nc(-c2ccccc2)n(-c2ccccc2)n1)OCc1ccccc1,85059,0,91,-150.1664581298828,0.0,1,22,10494,NNC(=O)c1nc(-c2ccccc2)n(-c2ccccc2)n1,3550538,O=C(NC(Cc1ccc(O)cc1)C(=O)O)OCc1ccccc1,,
O=C(Nc1ccc(CCn2nnc(-c3ccccc3)n2)cc1)c1ccc(-c2nnn[nH]2)cc1F,84965,1,56,-150.16497802734375,-150.16497802734375,1,22,2083429,Nc1ccc(CCn2nnc(-c3ccccc3)n2)cc1,11402309,O=C(O)c1ccc(-c2nnn[nH]2)cc1F,,
CNc1nc(C(=O)NC(CNC(=O)Cn2cnc([N+](=O)[O-])n2)c2ccc(F)cc2)ccc1[N+](=O)[O-],85434,1,226,-150.16232299804688,-150.16232299804688,1,275592,2015695,CC(C)(C)OC(=O)NC(CN)c1ccc(F)cc1,2014045,O=C(O)Cn1cnc([N+](=O)[O-])n1,13605368.0,CNc1nc(C(=O)O)ccc1[N+](=O)[O-]
Cc1ccc(S(=O)(=O)OCCCc2cn(S(=O)(=O)c3ccc(C)cc3)nc2C(F)(F)OC(=O)c2ccnc(CNC(=O)OCC3c4ccccc4-c4ccccc43)c2)cc1,84927,1,43,-150.14083862304688,-150.14083862304688,1,1458,13525970,O=C(NCc1cc(C(=O)O)ccn1)OCC1c2ccccc2-c2ccccc21,47368,Cc1ccc(S(=O)(=O)OCCCc2cn(S(=O)(=O)c3ccc(C)cc3)nc2C(F)(F)F)cc1,,
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C(C(=O)NCCN=[N+]=[N-])C(C)C,85458,1,235,-150.12188720703125,-150.12188720703125,1,22,9551227,[N-]=[N+]=NCCN,4020798,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C(C(=O)O)C(C)C,,
O=C(NCC1CCCN(C(=O)c2ccc3nc(O)cnc3c2)C1c1ccccc1)c1ccc2nc(O)cnc2c1,86033,1,446,-150.06019592285156,-150.06019592285156,1,275592,24356066,CC(C)(C)OC(=O)NCC1CCCNC1c1ccccc1,3626374,O=C(O)c1ccc2nc(O)cnc2c1,3626374.0,O=C(O)c1ccc2nc(O)cnc2c1
O=C(CCc1nc2ccccc2o1)NC1Cc2ccccc2C1NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccc(F)cc1,85600,0,291,-150.05450439453125,0.0,1,240690,26708956,NC1c2ccccc2CC1NC(=O)CCc1nc2ccccc2o1,26761433,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccc(F)cc1,,
COc1cc(S(=O)(=O)Nc2ccc(C(=O)NCC(=O)N(C(=O)CSc3nnc(N)s3)c3c(C)n(C)n(-c4ccccc4)c3=O)cc2)ccc1NC(C)=O,84938,1,47,-150.05015563964844,-150.05015563964844,1,527,6240,Cc1c(NC(=O)CSc2nnc(N)s2)c(=O)n(-c2ccccc2)n1C,31187,COc1cc(S(=O)(=O)Nc2ccc(C(=O)NCC(=O)O)cc2)ccc1NC(C)=O,,
O=C(C=Cc1cn(-c2ccccc2)nc1-c1cccc([N+](=O)[O-])c1)Nc1cc(-c2ccco2)nn1-c1cccc([N+](=O)[O-])c1,85286,1,172,-150.0462188720703,-150.0462188720703,1,11,3564216,Nc1cc(-c2ccco2)nn1-c1cccc([N+](=O)[O-])c1,23909685,O=C(O)C=Cc1cn(-c2ccccc2)nc1-c1cccc([N+](=O)[O-])c1,,
O=C(NCc1ccncc1OC1CCN(C(=O)c2ccc([N+](=O)[O-])[nH]2)C1)c1nnc(O)c(Br)c1O,85447,0,231,-150.0296173095703,0.0,1,275592,24369278,CC(C)(C)OC(=O)N1CCC(Oc2cnccc2CN)C1,26604942,O=C(O)c1nnc(O)c(Br)c1O,267767.0,O=C(O)c1ccc([N+](=O)[O-])[nH]1
Cc1c(C(=O)N2CCC(c3ccc(F)cc3)C(NC(=O)c3cc(=O)c(OCc4ccc(F)cc4)co3)C2)cc([N+](=O)[O-])cc1[N+](=O)[O-],86159,1,490,-150.0095672607422,-150.0095672607422,1,275592,22131941,CC(C)(C)OC(=O)NC1CNCCC1c1ccc(F)cc1,2330,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],8467632.0,O=C(O)c1cc(=O)c(OCc2ccc(F)cc2)co1
Cc1cc(C(=O)NCc2ncoc2CCNC(=O)Cc2sc(O)nc2O)c([N+](=O)[O-])c(O)n1,85450,1,232,-149.98179626464844,-149.98179626464844,1,275592,26553988,CC(C)(C)OC(=O)NCCc1ocnc1CN,10925078,Cc1cc(C(=O)O)c([N+](=O)[O-])c(O)n1,2986046.0,O=C(O)Cc1sc(O)nc1O
Cn1nc(C(=O)N2CCC(N(Cc3ccccn3)C(=O)c3ccnc(-c4ccccc4)c3[N+](=O)[O-])CC2)nc1O,85897,1,399,-149.9767303466797,-149.9767303466797,1,275592,6936890,CC(C)(C)OC(=O)N1CCC(NCc2ccccn2)CC1,17576653,O=C(O)c1ccnc(-c2ccccc2)c1[N+](=O)[O-],10786285.0,Cn1nc(C(=O)O)nc1O
Cc1c(C(=O)NCc2cn(C3CCN(C(=O)c4ccc5[nH]nnc5c4O)CC3)nn2)nnn1-c1cccc([N+](=O)[O-])c1,85481,1,243,-149.95883178710938,-149.95883178710938,1,275592,13883003,CC(C)(C)OC(=O)N1CCC(n2cc(CN)nn2)CC1,45012,Cc1c(C(=O)O)nnn1-c1cccc([N+](=O)[O-])c1,15153922.0,O=C(O)c1ccc2[nH]nnc2c1O
O=C(Cc1c(O)ncnc1O)NCc1cn(C2CCN(C(=O)c3cn(CC4CNC(=O)O4)nn3)CC2)nn1,85273,1,167,-149.94500732421875,-149.94500732421875,1,275592,13883003,CC(C)(C)OC(=O)N1CCC(n2cc(CN)nn2)CC1,3686114,O=C(O)Cc1c(O)ncnc1O,4745043.0,O=C1NCC(Cn2cc(C(=O)O)nn2)O1
Cn1cncc1C1CN(C(=O)c2cc(CO)on2)CC1CNC(=O)CCCNC(=O)c1ccc2[nH]nnc2c1,86002,0,435,-149.91355895996094,0.0,1,275592,26059422,Cn1cncc1C1CN(C(=O)OC(C)(C)C)CC1CN,8997143,O=C(O)CCCNC(=O)c1ccc2[nH]nnc2c1,3899144.0,O=C(O)c1cc(CO)on1
O=C(Nc1ncc2nn[nH]c2n1)c1cc([N+](=O)[O-])ccc1Sc1nnnn1-c1ccccc1,85681,1,321,-149.9068145751953,-149.9068145751953,1,11,3273670,Nc1ncc2nn[nH]c2n1,9798,O=C(O)c1cc([N+](=O)[O-])ccc1Sc1nnnn1-c1ccccc1,,
Cc1c(N(C)S(=O)(=O)c2cc(C(=O)Nc3ccc(CCn4nnc(-c5ccccc5)n4)cc3)ccc2Cl)c(=O)n(-c2ccccc2)n1C,85221,1,148,-149.90391540527344,-149.90391540527344,1,527,2083429,Nc1ccc(CCn2nnc(-c3ccccc3)n2)cc1,4793,Cc1c(N(C)S(=O)(=O)c2cc(C(=O)O)ccc2Cl)c(=O)n(-c2ccccc2)n1C,,
CCCN(C(=O)COC(=O)C1Cc2ccccc2CN1C(=O)OCC1c2ccccc2-c2ccccc21)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,85509,1,254,-149.89341735839844,-149.89341735839844,1,1458,3553871,O=C(O)C1Cc2ccccc2CN1C(=O)OCC1c2ccccc2-c2ccccc21,10306,CCCN(C(=O)CCl)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,,
O=C(NCCCCC(=O)N1CCC(n2cc(CNC(=O)c3c[nH]nn3)nn2)C1)c1ccc2[nH]nnc2c1,85418,1,221,-149.88609313964844,-149.88609313964844,1,275592,13882998,CC(C)(C)OC(=O)N1CCC(n2cc(CN)nn2)C1,417953,O=C(O)c1c[nH]nn1,5612876.0,O=C(O)CCCCNC(=O)c1ccc2[nH]nnc2c1
Cc1c(C(=O)NC2CN(C(=O)c3cc(=O)c(OCc4ccc(F)cc4)co3)CCC2c2ccc(F)cc2)cc([N+](=O)[O-])cc1[N+](=O)[O-],86158,0,490,-149.8607177734375,0.0,1,275592,22131941,CC(C)(C)OC(=O)NC1CNCCC1c1ccc(F)cc1,8467632,O=C(O)c1cc(=O)c(OCc2ccc(F)cc2)co1,2330.0,Cc1c(C(=O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-]
NN(C(=O)c1ccc(COc2ccccc2-c2ccccc2)cc1)C(=O)c1cc(-c2cccnc2)nc2c1cnn2Cc1ccco1,85463,1,237,-149.8530731201172,-149.8530731201172,1,11,3886,NNC(=O)c1ccc(COc2ccccc2-c2ccccc2)cc1,43960,O=C(O)c1cc(-c2cccnc2)nc2c1cnn2Cc1ccco1,,
COc1ccc(CCNc2c(NC(C(=O)Nc3nc(-c4cccc([N+](=O)[O-])c4)cs3)c3ccccc3)n(Cc3ccccc3)c(=O)[nH]c2=O)cc1OC,84915,1,39,-149.8504180908203,-149.8504180908203,1,2230,6024,COc1ccc(CCNc2c(N)n(Cc3ccccc3)c(=O)[nH]c2=O)cc1OC,6998,O=C(Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1)C(Cl)c1ccccc1,,
O=C(NCc1cnn2c1CN(C(=O)c1cc(=O)[nH]c3ccc([N+](=O)[O-])cc13)CC2)c1cc(=O)[nH]c2ccc([N+](=O)[O-])cc12,86137,1,483,-149.83094787597656,-149.83094787597656,1,275592,12489497,CC(C)(C)OC(=O)N1CCn2ncc(CN)c2C1,2807215,O=C(O)c1cc(=O)[nH]c2ccc([N+](=O)[O-])cc12,2807215.0,O=C(O)c1cc(=O)[nH]c2ccc([N+](=O)[O-])cc12
O=C(NC(c1nnn[nH]1)c1cc(F)ccc1F)c1cc(-c2ccccc2)nc2c1cnn2Cc1ccco1,85841,1,377,-149.79672241210938,-149.79672241210938,1,22,2167499,NC(c1nnn[nH]1)c1cc(F)ccc1F,43980,O=C(O)c1cc(-c2ccccc2)nc2c1cnn2Cc1ccco1,,
O=C(CSc1nnc(COc2ccccc2)n1-c1ccccc1)Nc1cc(-c2nnn[nH]2)ccc1F,85182,1,134,-149.7917938232422,-149.7917938232422,1,22,12411748,Nc1cc(-c2nnn[nH]2)ccc1F,4059882,O=C(O)CSc1nnc(COc2ccccc2)n1-c1ccccc1,,
Cn1nc(C(=O)N(Cc2ccccn2)C2CCN(C(=O)c3ccnc(-c4ccccc4)c3[N+](=O)[O-])CC2)nc1O,85898,0,399,-149.78514099121094,0.0,1,275592,6936890,CC(C)(C)OC(=O)N1CCC(NCc2ccccn2)CC1,10786285,Cn1nc(C(=O)O)nc1O,17576653.0,O=C(O)c1ccnc(-c2ccccc2)c1[N+](=O)[O-]
Cc1cc(C)n2nc(C(=O)NCC(NC(=O)c3ccccc3NS(=O)(=O)c3ccc4c(c3)OCCO4)c3ccccc3)nc2n1,85752,0,346,-149.7758331298828,0.0,1,240690,26736604,Cc1cc(C)n2nc(C(=O)NCC(N)c3ccccc3)nc2n1,4033,O=C(O)c1ccccc1NS(=O)(=O)c1ccc2c(c1)OCCO2,,
O=C(CSc1ccccc1C(=O)NC1c2ccccc2CC1NC(=O)Cc1noc2ccc(F)cc12)Nc1ccc2c(c1)OCO2,85951,1,417,-149.7703399658203,-149.7703399658203,1,240690,26709481,NC1c2ccccc2CC1NC(=O)Cc1noc2ccc(F)cc12,8557,O=C(CSc1ccccc1C(=O)O)Nc1ccc2c(c1)OCO2,,
O=C(NNc1cc([N+](=O)[O-])ccn1)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,84861,1,19,-149.7564697265625,-149.7564697265625,1,527,22813803,NNc1cc([N+](=O)[O-])ccn1,31728,O=C(O)C(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,,
O=C(CC1SC(N2CCCCC2)=NC1=O)Nc1ccc(C(=O)Nc2cc(Br)ccc2-c2nnn[nH]2)cc1,86048,1,452,-149.75596618652344,-149.75596618652344,1,240690,20071307,Nc1cc(Br)ccc1-c1nnn[nH]1,16033,O=C(CC1SC(N2CCCCC2)=NC1=O)Nc1ccc(C(=O)O)cc1,,
O=C(Nc1c(NCCC2=CCCCC2)c(=O)[nH]c(=O)n1Cc1ccccc1)c1c2c(nc3ccccc13)C(=Cc1ccc3c(c1)OCO3)CC2,85288,1,173,-149.7352752685547,-149.7352752685547,1,11,8897,Nc1c(NCCC2=CCCCC2)c(=O)[nH]c(=O)n1Cc1ccccc1,5351,O=C(O)c1c2c(nc3ccccc13)C(=Cc1ccc3c(c1)OCO3)CC2,,
NC1c2ccccc2CC1N(C(=O)Cc1noc2ccc(F)cc12)C(=O)c1ccccc1SCC(=O)Nc1ccc2c(c1)OCO2,85952,0,417,-149.73287963867188,0.0,1,240690,26709481,NC1c2ccccc2CC1NC(=O)Cc1noc2ccc(F)cc12,8557,O=C(CSc1ccccc1C(=O)O)Nc1ccc2c(c1)OCO2,,
Cc1ncsc1CN(CC1CCN(C(=O)c2cc(NC(=O)c3cnoc3C)ccc2O)C1)C(=O)c1cnc2cc3c(cc2c1O)OCCO3,85864,1,385,-149.72108459472656,-149.72108459472656,1,275592,15328925,Cc1ncsc1CNCC1CCN(C(=O)OC(C)(C)C)C1,582333,O=C(O)c1cnc2cc3c(cc2c1O)OCCO3,2014474.0,Cc1oncc1C(=O)Nc1ccc(O)c(C(=O)O)c1
Cc1n[nH]c2nc(O)c(C(=O)NC3CN(C(=O)c4ccc(N=[N+]=[N-])cc4)CC3c3cncn3C)cc12,85844,1,378,-149.67640686035156,-149.67640686035156,1,275592,24369315,Cn1cncc1C1CNCC1NC(=O)OC(C)(C)C,87648,[N-]=[N+]=Nc1ccc(C(=O)O)cc1,10927216.0,Cc1n[nH]c2nc(O)c(C(=O)O)cc12
O=C(NNC(=O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2ccccc12)c1ccc(NS(=O)(=O)c2ccc3nnn(O)c3c2)cc1,84925,0,42,-149.66587829589844,0.0,1,527,2864,NNC(=O)c1cc(-c2ccc(-c3ccccc3)cc2)nc2ccccc12,13947,O=C(O)c1ccc(NS(=O)(=O)c2ccc3nnn(O)c3c2)cc1,,
NC(=O)c1ncn2c(-c3ccco3)cc(C(=O)NCCN(Cc3ccc(Cl)nc3)C(=O)c3cc(-c4ccco4)n4cnc(C(N)=O)c4n3)nc12,85263,1,163,-149.65711975097656,-149.65711975097656,1,275592,26389480,CC(C)(C)OC(=O)NCCNCc1ccc(Cl)nc1,26773977,NC(=O)c1ncn2c(-c3ccco3)cc(C(=O)O)nc12,26773977.0,NC(=O)c1ncn2c(-c3ccco3)cc(C(=O)O)nc12
COc1cc(OC)cc(C(=O)Nc2ccc(C(=O)NC3(CNC(=O)c4ccccc4-n4ccnn4)CCCCCC3)c(O)c2)c1,85255,0,161,-149.63998413085938,0.0,1,240690,26708569,NC1(CNC(=O)c2ccccc2-n2ccnn2)CCCCCC1,94692,COc1cc(OC)cc(C(=O)Nc2ccc(C(=O)O)c(O)c2)c1,,
COc1ccc(Cl)cc1NC(=O)COc1ccc(C(=O)NC2CN(C(=O)OCc3ccccc3)CC2N=[N+]=[N-])cc1OC,85837,1,375,-149.6398162841797,-149.6398162841797,1,22,27204091,[N-]=[N+]=NC1CN(C(=O)OCc2ccccc2)CC1N,6065,COc1ccc(Cl)cc1NC(=O)COc1ccc(C(=O)O)cc1OC,,
CC(C)c1ccc(C(CNC(=O)c2cn(C)nc2CN2C(=O)c3ccccc3C2=O)NC(=O)c2cn(C)nc2CN2C(=O)c3ccccc3C2=O)cc1,85995,1,433,-149.6191864013672,-149.6191864013672,1,275592,2222561,CC(C)c1ccc(C(CN)NC(=O)OC(C)(C)C)cc1,22975976,Cn1cc(C(=O)O)c(CN2C(=O)c3ccccc3C2=O)n1,22975976.0,Cn1cc(C(=O)O)c(CN2C(=O)c3ccccc3C2=O)n1
Nc1c(N(Cc2ccccc2)C(=O)Cc2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)c(=O)[nH]c(=O)n1Cc1ccccc1,85469,0,239,-149.5187225341797,0.0,1,11,5342,Nc1c(NCc2ccccc2)c(=O)[nH]c(=O)n1Cc1ccccc1,37259,O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,,
COCCCN(C(=O)COC(=O)c1cccc(NS(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,85662,1,314,-149.48927307128906,-149.48927307128906,1,1458,13583,O=C(O)c1cccc(NS(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c1,10951,COCCCN(C(=O)CCl)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,,
Cc1c([N+](=O)[O-])cc(C(=O)N(N)C(=O)c2cccc(S(=O)(=O)NCCc3ccc(S(N)(=O)=O)cc3)c2)cc1[N+](=O)[O-],85203,1,142,-149.47218322753906,-149.47218322753906,1,527,8617323,Cc1c([N+](=O)[O-])cc(C(=O)NN)cc1[N+](=O)[O-],17300,NS(=O)(=O)c1ccc(CCNS(=O)(=O)c2cccc(C(=O)O)c2)cc1,,
O=C(NNC(=O)c1cc(-c2cccnc2)nc2c1cnn2Cc1ccco1)c1ccc(COc2ccccc2-c2ccccc2)cc1,85464,0,237,-149.46783447265625,0.0,1,11,3886,NNC(=O)c1ccc(COc2ccccc2-c2ccccc2)cc1,43960,O=C(O)c1cc(-c2cccnc2)nc2c1cnn2Cc1ccco1,,
